5297,8547,Danny Lendon,284,4
5298,658,Martha Martinez,140,1
5299,1040,Ira Pitman,227,9
5300,5045,Kelly Chase,248,5
5301,8732,Travis Toth,131,2
5302,6474,Vida Munoz,290,1
5303,9245,Claudia Mirabal,117,6
5304,1083,Stephanie Lloyd,225,6
5305,6427,Greg Wells,196,1
5306,3075,Jack Moulton,102,5
5307,1468,Patricia Streiff,237,8
5308,6143,Lia Garcia,182,9
5309,782,Adrianna Naquin,116,7
5310,2053,Karen Mcconnell,212,4
5311,8565,Robert Mason,288,9
5312,720,Howard Armstrong,197,4
5313,5331,John Trejo,163,8
5314,3101,Nakia Cole,283,7
5315,6148,Mary Heinsohn,287,7
5316,4405,Amanda Nichols,112,8
5317,430,Michael Tote,244,9
5318,6832,Kara Wynn,130,2
5319,8159,Roy Power,257,4
5320,7922,Zachary Kozyra,181,8
5321,10075,Eleanor Martinez,198,4
5322,4489,Shirley Solis,152,1
5323,6566,John Johnson,213,1
5324,2200,Rudy Santangelo,174,3
5325,8515,Lewis Harris,239,9
5326,1634,Joyce White,110,5
5327,7025,Glenn Gonez,207,10
5328,398,James Patterson,196,5
5329,6838,Paul Rodriguez,281,4
5330,8818,Francisco Suarez,221,8
5331,4683,Michael Weeks,250,2
5332,1442,Diana Fisher,101,10
5333,3060,Kenneth Wright,112,6
5334,9415,Abraham Negri,233,7
5335,1092,Herman Krafft,140,5
5336,2476,Johnny Harmon,214,8
5337,1192,James Reda,205,1
5338,2592,Lewis Bunch,189,3
5339,6598,Willie Beck,243,9
5340,10062,Jena Maines,162,4
5341,2608,George Hoffmann,170,9
5342,3797,Jeremiah Daugherty,179,8
5343,5059,Mae Goldson,298,4
5344,483,Joseph Higgins,209,6
5345,259,Betty Greene,108,4
5346,5429,Victor Alsup,207,9
5347,8177,Richard Clifford,137,10
5348,1585,Lia Siegel,218,6
5349,516,Lisa Gowers,115,3
5350,7016,Minnie Newman,176,4
5351,3872,Rosie Wade,237,9
5352,9309,Brian Greene,118,5
5353,3060,Joseph Coleman,112,7
5354,6997,Jennifer Alarcon,300,9
5355,5984,Maria Borkowski,187,1
5356,3947,Geneva Dias,108,9
5357,9605,Mary Wild,146,4
5358,4212,Lane Sweeney,223,3
5359,2158,Vernon Crissman,142,5
5360,5289,Rebecca Steen,284,4
5361,720,Charles Sargent,197,1
5362,4612,Larry Bean,186,9
5363,7993,Eric Wilson,143,3
5364,9296,Anthony Tackett,266,1
5365,7460,Sondra Lopez,162,1
5366,5799,Martin Leonard,111,3
5367,4798,Danny Ball,261,2
5368,1857,Claudia Montez,263,6
5369,9239,Mary Durr,192,3
5370,7028,Margaret Johnson,129,7
5371,1913,Jeremy Jacobsen,179,4
5372,2342,Karen Bredesen,164,10
5373,2428,Julio Hernandez,104,8
5374,7947,Jorge Dotson,233,9
5375,8975,Claudette Woodson,165,3
5376,655,Ed Yardley,249,1
5377,4792,Melissa Jenkins,213,2
5378,1754,Sarah Ly,146,2
5379,4949,David Prechtel,189,8
5380,2858,Warren Elsner,163,9
5381,4110,Annette Bright,262,5
5382,6737,Latoya Kneser,300,1
5383,8950,Erin Howard,299,3
5384,4190,George Villanueva,233,10
5385,1875,Terrance Johnson,212,4
5386,820,Leonard Clark,296,8
5387,7600,Spencer Dent,230,2
5388,708,Amy Franklin,248,2
5389,7329,Vernon Langford,191,7
5390,5475,Barbara Pierce,187,3
5391,7156,Brandon Patterson,180,8
5392,1932,Mary Schaefer,175,4
5393,5089,James Vanegas,154,1
5394,208,Ronald Lamb,298,7
5395,5139,Mike Parker,123,2
5396,2632,Rae Calderon,103,6
5397,9870,Jessica Mendoza,179,1
5398,7342,Donna Banta,167,6
5399,10053,Patricia Bruner,231,1
5400,9357,Dean Loya,253,1
5401,5155,Christine Lara,118,6
5402,7029,Joseph Mcmanemy,137,2
5403,3515,Kathleen Stegmann,228,1
5404,6448,Rhonda Coe,177,4
5405,8625,Elaine Mcgillicuddy,133,1
5406,3100,James Garza,192,8
5407,6598,Antonia Widener,243,4
5408,7936,Charles Silva,204,9
5409,7058,David Wagner,297,5
5410,2671,Ronald Carter,113,9
5411,708,Eva Vail,248,8
5412,9026,Sharon Hartfield,171,1
5413,8403,Andrew Leisure,235,9
5414,5372,Dora Green,104,10
5415,460,Christopher Hobson,230,3
5416,6907,Kelsey Nguyen,125,2
5417,6803,Brian Skowron,107,10
5418,2858,Elinore Walker,163,1
5419,6784,Diane Northrup,184,9
5420,8277,Janice Tillery,214,4
5421,6596,Charlene Hooper,181,9
5422,6547,Miguel Burgoon,255,3
5423,100,Judith Parker,190,5
5424,7255,Frances Harter,121,1
5425,756,Beverly Johnson,129,10
5426,213,James Benbow,213,9
5427,2301,Karen Parker,233,10
5428,7521,Kimiko Sapp,264,2
5429,3162,Tracey Osborne,180,6
5430,9190,Paul Adkerson,215,9
5431,8515,Eleanor Goodman,239,2
5432,2744,Charles Bates,104,1
5433,7095,Jim Oyler,151,6
5434,8952,Florence Willis,246,5
5435,8087,Timothy Zoutte,172,7
5436,7213,Maria Geoghegan,153,2
5437,3780,Carrie Rouse,256,9
5438,3207,Willie Laughlin,275,3
5439,5187,Kevin Byers,149,7
5440,2281,Patricia Baptist,215,4
5441,3058,Melba Warren,245,9
5442,1983,Willie Branch,267,1
5443,10007,Karen Gallegos,127,5
5444,4498,Lila Hussein,100,8
5445,9168,Rocky Wade,219,7
5446,6261,Jose Shipman,228,5
5447,8771,Tommy Distefano,158,1
5448,5436,Richard Behnke,176,6
5449,6203,David Phillips,179,9
5450,3797,Carol Brown,179,2
5451,350,Stephen Maki,294,4
5452,2625,Brigitte Linn,148,3
5453,3638,Janet Ball,188,3
5454,1442,David Martin,109,1
5455,6454,Steven Ferrell,177,9
5456,5195,Joshua Tilton,298,3
5457,7330,Marc Millis,213,1
5458,5523,Jamaal Shabel,152,5
5459,6448,Mary Neumaier,177,7
5460,9422,Magdalena Witherspoon,244,4
5461,1801,Chester Smith,239,3
5462,2169,Morris Gray,252,4
5463,3486,Margaret Wolf,145,10
5464,4799,Michael Cole,136,10
5465,2713,Gabriel Hughes,233,1
5466,1666,Veronica Cooper,127,6
5467,2387,Ernest Mares,151,6
5468,3600,Daniel Simpson,296,10
5469,4630,Andrea Hopkins,122,8
5470,8020,Zulma Ellis,148,7
5471,4958,Nancy Trent,206,2
5472,7659,Charlene Buntin,286,7
5473,10035,Justin Tiley,225,2
5474,5326,Grace Minton,162,4
5475,1717,Jason Sculley,274,10
5476,3303,Anton Patrick,217,5
5477,9922,Karen Howard,250,8
5478,8366,Dustin Green,295,5
5479,3021,Brenda Hickman,261,3
5480,642,Virginia Johnson,244,5
5481,1697,Doris Bolduc,163,6
5482,3080,Eddie Mcadams,246,2
5483,2528,Justin Powell,298,10
5484,2928,Kathy Downes,221,9
5485,5801,Jeannie Raines,261,1
5486,6721,David King,186,3
5487,930,Sylvia Tilley,273,2
5488,3704,Kenneth Ware,121,7
5489,2352,Erma Casteel,132,4
5490,3616,Kenneth Jackson,266,5
5491,5337,Denise Janzen,104,2
5492,372,Jerry Flynn,221,3
5493,1682,Dean Rynearson,148,3
5494,5175,Becky Morris,235,8
5495,6992,Martin Gastelum,293,9
5496,4637,Charles Henderson,131,4
5497,783,Irene Fanney,161,1
5498,7089,Jessica Salmon,243,4
5499,7342,Michael Fragoso,167,3
5500,279,Lisa Lyman,247,1
5501,516,Antione Farish,115,3
5502,8511,Christy Delatorre,185,3
5503,9240,Katherine Diggs,296,2
5504,9247,Manuel Berry,172,4
5505,5245,Barbara Llamas,146,7
5506,6499,Edna Jeffries,210,5
5507,6883,Kimberly Skorupa,196,9
5508,7999,Donald Hart,184,2
5509,9359,Robert Hamilton,182,5
5510,6344,David Dingell,291,6
5511,8321,Warren Lyons,114,8
5512,1857,Kevin Marty,263,7
5513,1913,Connie Buchanan,179,9
5514,1807,Carl Saraiva,156,2
5515,4221,Curtis Botto,165,9
5516,2495,Edward Emmert,235,4
5517,9221,Tara Rodriquez,264,2
5518,6281,Heather Majure,201,5
5519,1923,Randy Rachel,234,4
5520,3700,Connie Pacheco,265,5
5521,5784,Sheena Ray,246,2
5522,2103,Melissa Bryant,101,9
5523,2002,Linda Linder,249,3
5524,6420,Marilyn Fisher,238,2
5525,8625,Thomas Blumberg,259,4
5526,1287,Cindy Hosie,235,5
5527,9828,Paul Wessel,172,8
5528,516,Ronnie Armstrong,115,1
5529,1122,Simon Bruno,119,8
5530,7906,Gerald Golden,150,7
5531,4665,Derrick Lindeland,290,3
5532,9335,Raymond Hodgens,174,7
5533,4406,Annette Santacruz,267,5
5534,2353,John Hunter,205,4
5535,6650,Mary Fells,236,7
5536,2520,Clinton Mann,199,6
5537,6520,Karin Gilliam,176,10
5538,5367,Melody Alexander,193,8
5539,6805,Daniel Ellis,196,2
5540,7695,Johnny Nelson,266,5
5541,3139,Jessie Carter,131,5
5542,4140,Paul Jones,296,2
5543,3486,Ricardo Peffley,145,7
5544,7993,Nancy Melton,143,2
5545,1048,Cecil Walls,146,9
5546,7367,Roger Taunton,105,2
5547,925,Terry Mcneill,104,4
5548,7321,Michael Marshall,180,9
5549,7839,Mike Stokes,174,3
5550,2780,Marvin Freudenburg,138,8
5551,9320,Linda Andres,187,3
5552,4826,Mary Shupe,174,8
5553,2545,Rosemary Wilson,298,8
5554,8625,William Martin,259,4
5555,4877,Edward Armstrong,283,1
5556,5975,Keith Wing,271,3
5557,9685,John Scott,253,10
5558,1198,Jerry Crawley,195,9
5559,8314,Irene Proffitt,171,2
5560,2006,Ingrid Buchman,133,8
5561,8189,Alton Martin,251,8
5562,778,Eunice Crader,104,8
5563,5275,Frank Chapin,253,1
5564,4576,Pamela Lawlor,241,6
5565,5025,Brad Qualls,103,4
5566,4197,Janet Blaylock,291,7
5567,2750,Isidro Walker,184,10
5568,7921,Karen Thomas,245,8
5569,7628,David Becker,250,2
5570,1132,Edward Lansing,204,3
5571,4797,James Hanson,168,2
5572,2923,Peggy Allen,227,10
5573,2084,Greg Giller,290,2
5574,8177,Emma Richey,137,8
5575,7672,William Cross,111,6
5576,379,Derek Conrad,293,3
5577,5946,Dennis Vieira,179,2
5578,2857,Betty Millette,259,10
5579,9132,Juan Wuertz,280,1
5580,8514,Bambi Mckenzie,110,9
5581,6038,Samantha Shevlin,152,4
5582,7856,Karla Boyes,164,3
5583,2258,Mary Samson,262,1
5584,9534,Helen Sain,153,9
5585,6738,Erma Rakel,120,1
5586,5683,Ronald Salvatierra,158,10
5587,4799,Heather Gregorio,136,2
5588,8454,Raymond Pena,277,3
5589,6596,Lydia Ruiz,181,6
5590,8998,Ciera Slape,274,6
5591,3586,Gayle Williams,255,9
5592,5175,Nathan Wildenthaler,235,4
5593,2298,Maria Chandler,163,7
5594,7517,James Shelton,157,6
5595,9964,Christine Barnett,162,1
5596,9693,Rosemary Richardson,203,3
5597,4486,David Allen,174,9
5598,4965,Raymundo Candelaria,247,8
5599,3179,Michelle Coleman,131,5
5600,7196,Adam Siqueiros,115,5
5601,9013,Lucille Garcia,204,10
5602,6126,David Herrera,169,9
5603,9506,Hubert Sanders,199,7
5604,5471,Nina Auduong,190,2
5605,7270,Denise Correa,277,1
5606,239,Wesley Mcgrath,211,10
5607,4190,Bobby Mcmillan,233,4
5608,6485,Lori Salinas,186,10
5609,2758,Benjamin Contreras,104,9
5610,6624,Tammi Blocker,186,8
5611,7981,Florence Noyer,251,4
5612,8456,James Clemons,255,8
5613,7213,Teresa Lawson,143,9
5614,3632,Thomas Kimbler,108,7
5615,8391,Hildred Stroud,130,8
5616,9957,Patricia Goudy,170,5
5617,8350,Betty Moreno,296,5
5618,8158,Julian Germano,138,8
5619,4001,Kimberly Buziak,122,2
5620,569,Jamaal Graziani,276,5
5621,4652,Eric May,262,1
5622,630,Peter Ovitt,134,8
5623,7322,Frank Moore,146,6
5624,9825,Karine Zurita,196,10
5625,6593,Beth Iannotti,291,4
5626,7407,Kerry Carter,267,5
5627,3600,Annie Johnson,296,8
5628,1015,Robert Charity,144,1
5629,7071,Judy Graham,205,3
5630,3018,Ashlee Quinn,160,6
5631,7294,Mattie Corbo,155,6
5632,7009,Ramona Reed,247,3
5633,726,Shanon Murgia,187,9
5634,5039,David Urrutia,154,5
5635,652,Joseph Benson,237,10
5636,1418,Julia Murray,254,4
5637,4508,Gregory Dettinger,149,7
5638,424,Wanda Gibson,295,1
5639,9825,Christopher Provencal,107,1
5640,8676,Nancy Ramos,277,4
5641,2891,Shawn Gallant,137,8
5642,3048,Darrell Logan,163,3
5643,1929,Angelita Thoburn,181,5
5644,6572,Ignacio Barrett,123,5
5645,9833,Brian Hurt,152,7
5646,7607,Kami Tobler,219,5
5647,9224,Andrea Cooper,264,4
5648,3870,Lynette Alverez,168,5
5649,6015,Tamara Hensley,282,9
5650,2214,Kristin Hunt,110,6
5651,5602,George Lanham,204,5
5652,4329,Sung Salas,203,9
5653,2677,David Villanova,223,9
5654,4799,Tina Carver,136,1
5655,4543,Kent Walton,245,9
5656,6602,Kathleen Stone,220,1
5657,3739,Tracy Thibodeaux,241,1
5658,3766,Cedric Porras,161,7
5659,9670,Robert Jolly,128,3
5660,7691,Karl Gunderson,297,4
5661,5306,Trina Casano,182,6
5662,3397,Bryan Ellison,219,3
5663,4837,Michael Soderberg,277,2
5664,9339,Beverly Knowles,152,1
5665,4950,Laura Hall,225,4
5666,9339,Martha Wolf,152,3
5667,5784,Ricky Carlo,246,3
5668,255,Tarra Tobin,276,8
5669,2210,Nina Bellantoni,167,4
5670,8976,Salvador Bourne,216,9
5671,2018,Terrance Mcmichael,296,3
5672,9346,Wayne Childress,210,6
5673,155,Daniel Mason,160,5
5674,2742,Krystal Faulkner,207,10
5675,7277,Edward Syphers,100,5
5676,10075,Patricia Gordon,175,8
5677,9528,Edward Brantley,279,1
5678,1194,Lonna Davis,160,10
5679,3471,Julio Burger,197,8
5680,630,John Lugo,134,4
5681,8807,Jeffery Carter,172,10
5682,9969,Sandra Morris,210,7
5683,4577,Danielle Wall,108,4
5684,5976,Virginia Sosa,261,9
5685,9002,John Cantwell,171,1
5686,7569,Laurie Mcbride,180,4
5687,987,Mary Robinson,173,8
5688,8356,Wilma Knopp,277,3
5689,4733,Caroline Perreault,224,8
5690,8460,Monica Lee,268,3
5691,5215,Brandon Merrigan,291,8
5692,2294,Jessie Taylor,230,3
5693,9708,Scott Thompson,287,7
5694,6267,Bobbie Reid,173,8
5695,3741,Marsha Henson,148,5
5696,2248,Mayra Conda,123,2
5697,4917,James Thomas,168,2
5698,8899,Lynn Distefano,166,5
5699,665,Amanda Fray,199,1
5700,8092,Larry Treston,167,6
5701,2186,Michael Goodwin,296,7
5702,2297,Lewis Quintana,165,2
5703,1400,Elizabeth Harper,256,1
5704,6521,Lucille Obanion,281,5
5705,8350,Robert Buck,296,3
5706,2316,Joshua Moore,193,8
5707,4887,Wanda Brown,268,9
5708,7823,Jeanine Coen,260,2
5709,3971,Robert Clemments,156,6
5710,4958,Michael Frank,206,6
5711,9309,Hazel Hall,118,7
5712,9141,Sylvia Hein,162,4
5713,6261,Charles Crawford,228,8
5714,1884,Linda Schauman,233,5
5715,3111,James Fix,162,3
5716,9144,Luis Farris,142,4
5717,7771,Anna Smith,250,4
5718,2893,Claudia Carter,239,7
5719,1457,Joan Rodriguez,141,8
5720,5946,Terri Goodman,179,5
5721,7686,Patricia Sikora,266,10
5722,5209,Eric Hathaway,222,8
5723,5400,Hal Lewis,144,1
5724,764,Nicole Lampl,144,2
5725,9359,Jeffrey Johnson,182,8
5726,3859,Kenneth Langley,265,3
5727,7027,Christopher Thayer,186,9
5728,6430,Richard Fabbri,225,5
5729,4050,Matthew Cardenas,255,3
5730,6636,Roy Mysliwiec,234,9
5731,3047,Laura Reynolds,100,7
5732,234,Rebecca Malone,234,4
5733,5590,Barry Abramowski,251,7
5734,1929,Bonnie Greer,181,9
5735,3971,Cheri Gagne,238,9
5736,3447,David Smith,266,10
5737,7087,Louis Noboa,152,2
5738,3739,Donald Diaz,241,1
5739,4033,Kathy Englander,186,2
5740,7234,Elizabeth Woodlin,284,5
5741,8917,Marilyn Conner,259,2
5742,7470,Andrew Valenti,109,2
5743,9803,Barbara Hines,261,10
5744,503,Charlene Ford,207,8
5745,9025,Donna Clark,254,9
5746,413,Robert Jones,100,6
5747,1175,Tyrone Bessey,161,2
5748,5273,Robert Matthews,158,4
5749,8370,Andrew Simon,197,5
5750,2948,Lawrence Zhou,123,1
5751,7330,Jodi Cain,210,6
5752,6474,Pearl Jones,274,8
5753,4345,Helga Edwards,212,7
5754,3084,Bettye Fox,179,8
5755,6335,Samantha Sifre,293,8
5756,7553,Bonnie Tran,165,5
5757,5945,William Mcdermond,281,2
5758,4336,David Willard,258,10
5759,2000,Richard Kachmarsky,254,1
5760,5847,Frances Becwar,236,1
5761,4667,Jerome Smith,113,3
5762,1058,Myrna Zana,268,7
5763,1750,Sarah Wilson,166,5
5764,6448,Kenneth Mason,177,9
5765,9671,Joshua Leiber,118,7
5766,2671,Grover Fuller,113,5
5767,2676,Ronald Hambric,190,4
5768,6335,Janet Holbrook,270,5
5769,3052,Jannette Lewis,293,6
5770,6580,Charlotte Catton,123,5
5771,8177,Hollis Schiano,137,4
5772,4522,Jacquelyn Turner,290,8
5773,6427,Julia Daniel,196,2
5774,3929,Denita Barlow,124,3
5775,1178,Kenneth Phelps,160,4
5776,2002,Mattie Estrada,180,10
5777,9871,Robert Clabaugh,134,2
5778,3232,Jimmy Fulford,276,7
5779,9471,Bradford Smith,141,1
5780,226,Jenna Laskoski,278,2
5781,7682,John Jimenez,218,5
5782,2002,Alisha Ford,180,7
5783,2971,Thomas Bouman,175,8
5784,5784,Eva Davis,246,9
5785,6160,Maybelle Kneser,174,4
5786,7451,Hilda Collings,250,9
5787,784,Fannie Busby,151,3
5788,8438,James Mallia,104,1
5789,930,Eric Benjamin,273,10
5790,4405,Lynda Doten,112,9
5791,6881,Justin Zwagerman,300,10
5792,6768,Michele Robbins,245,5
5793,8440,Deborah Blanch,171,10
5794,7172,Daniel Williams,114,10
5795,8788,Leticia Roybal,236,5
5796,8849,Wendy Turner,164,2
5797,1063,James Kohn,241,7
5798,3000,Michael Fallis,234,3
5799,3075,Milton Back,163,1
5800,9291,Jeffery Wilkerson,197,10
5801,1805,Myrtle Cox,101,9
5802,798,Luz Moskovitz,204,6
5803,7095,Leona Atherton,151,8
5804,7695,Joyce Fitzpatrick,266,10
5805,8343,Virginia Gillispie,250,7
5806,971,Kathleen Wellman,107,4
5807,6580,Lesli Garcia,123,2
5808,2524,Wendy Bennett,282,4
5809,5414,Mary Hahl,159,10
5810,2202,Jack Thompson,271,2
5811,1551,Kimberly Petrik,170,10
5812,9753,Michael Miller,232,8
5813,1720,Christine Carsey,203,3
5814,4560,Robert Robertson,103,5
5815,8687,Jill Howard,134,1
5816,2486,Magdalena Jones,251,9
5817,420,Sherice Johnson,226,5
5818,5965,Deborah Sizemore,215,4
5819,7063,Reba Graff,233,4
5820,8061,Gerald Tolles,120,4
5821,7843,Rupert Gjertsen,223,4
5822,5305,Raymond Jackson,281,3
5823,7936,Joseph Carr,204,6
5824,656,Jessica Sosa,267,4
5825,569,Christopher Ruffner,276,7
5826,9214,Sandra Blackman,123,10
5827,2722,Scott Salcido,197,3
5828,7909,Nicole Kramer,126,10
5829,2632,Kathryn Childress,103,6
5830,7900,Eugene Miller,229,4
5831,6907,Valentin Mcclure,125,3
5832,2438,Robert Doung,147,9
5833,8659,James Brown,106,7
5834,6544,Allen Jetton,110,10
5835,478,Matthew Barber,222,2
5836,8819,Gay Tuohy,117,2
5837,4740,Derek Lanzi,136,10
5838,7595,David Chavez,136,5
5839,5175,Issac Hawley,235,2
5840,4303,John Mckoy,184,8
5841,3080,Darlene Sneed,246,3
5842,447,Dawn Hammer,130,2
5843,4590,Linda Moore,277,9
5844,387,Laura Roy,238,9
5845,8187,Joyce Ohanlon,164,10
5846,3638,Florentino Edwards,144,10
5847,4649,Sabrina Robb,128,5
5848,9424,Lorena Neeley,271,3
5849,5280,Richard Sanchez,101,2
5850,4300,Mary Damian,237,2
5851,6490,Dean Baumgardner,196,9
5852,9940,Neal Holder,169,5
5853,2252,Jessica Watts,195,8
5854,1881,Amanda Guerrero,249,9
5855,1198,Juan Sullivan,195,1
5856,2527,Mildred Green,271,5
5857,7744,Maurice Brown,175,10
5858,7055,Timothy Winward,249,1
5859,6933,Amber Avey,295,3
5860,3221,Paula Sanders,107,8
5861,7790,Alexander Spencer,103,2
5862,8950,Bridget Ortiz,299,2
5863,2625,Marsha Bradshaw,148,1
5864,7967,Mark Akins,297,10
5865,6050,Tracey Emanuel,188,5
5866,9346,David Gent,210,9
5867,7048,Stephanie Fredeen,139,10
5868,5598,Richard Harris,248,7
5869,1501,Susie Autry,239,7
5870,6044,Susie Wolfman,263,10
5871,1924,Christina Bowman,113,6
5872,437,Kurt Gomes,260,3
5873,6053,Isaac Cross,176,6
5874,1857,Jonathon Wagner,263,10
5875,9046,Marilyn Lonergan,118,6
5876,8815,Brian Knight,198,10
5877,4637,George Baker,237,3
5878,4177,Jerry Alvarez,114,7
5879,4454,Judith Bower,161,5
5880,782,Jason Batten,116,1
5881,8747,Miguel Bolden,113,5
5882,7504,Michael Kotterna,124,9
5883,9839,Miguel Johnson,135,3
5884,3250,Josephine Tousignant,277,6
5885,4336,Carmen Jones,258,9
5886,7744,Maggie Brown,175,9
5887,6209,Alan Nelson,109,9
5888,6537,Marlene Hunter,179,10
5889,3099,Mark Wight,175,2
5890,1740,David Gomes,149,3
5891,457,Marcy Gonzalez,202,2
5892,5386,Matthew Miller,283,10
5893,4621,Mary Collins,156,4
5894,3043,Eric Verstraete,144,9
5895,7504,Reid Fredrickson,124,9
5896,9103,Brandon Tomasini,290,7
5897,7224,Thomas Moradel,190,8
5898,7330,Gilbert Wilson,213,9
5899,2448,Jody Blue,299,9
5900,5839,Glenn Murphy,162,8
5901,6473,Gustavo Odom,180,7
5902,3259,Earl Chewning,176,9
5903,1929,James Lea,181,8
5904,385,Mark Lamont,158,9
5905,5857,Felix Ruhl,224,10
5906,5554,Gladys Mack,270,4
5907,6613,Richard Beal,290,7
5908,6554,Simon Ogle,154,8
5909,2841,Ruth Smith,115,5
5910,8177,Mazie Mckinney,137,1
5911,3780,Deborah Wilcox,256,3
5912,7597,Cristy Suarez,276,9
5913,6460,Amy Barton,255,2
5914,3758,Jimmy Botta,255,3
5915,3804,Christine Deleon,295,6
5916,4984,Samuel Santana,128,4
5917,726,Judith Caldwell,187,6
5918,7653,Roy Smith,151,1
5919,7213,Beatrice Racette,153,1
5920,5638,Cynthia Morales,297,4
5921,4848,Denice Eddy,179,10
5922,4379,Jeffrey Edgington,172,2
5923,564,Ashley Bancroft,163,3
5924,4281,Luise Hagood,117,3
5925,656,Thomas Allen,267,9
5926,810,Samuel Cruz,131,4
5927,1582,Johnny Vance,197,2
5928,3870,Matt Martin,168,4
5929,895,Wayne Burkett,243,8
5930,1347,Michael Christiansen,295,3
5931,9085,Catherine Engel,218,2
5932,648,Eva Roy,236,5
5933,7498,Ernest Kradel,161,10
5934,1307,Philip Costa,136,6
5935,4185,Anthony Whitten,292,4
5936,1794,Patrick Whitten,216,5
5937,2670,Eugene Lucas,204,7
5938,5869,Veronica Smith,129,4
5939,2751,Frances West,200,1
5940,3556,Mary Wagner,217,3
5941,9322,Jessie Dotson,187,1
5942,8453,Robert Warner,229,4
5943,4330,Celina Wimberly,127,10
5944,6741,Isaiah Orme,282,7
5945,1663,Charles Worth,138,6
5946,8092,Robert Mazzei,296,4
5947,5829,Francis Little,209,5
5948,5683,Robert Davis,158,4
5949,7055,Heather Anderson,161,1
5950,6474,Tim Munoz,197,9
5951,6315,Mary Collelo,236,6
5952,9581,Frances Becker,267,3
5953,2248,Debra Cornwell,123,2
5954,4506,Ellis Lee,208,7
5955,10075,Robert Novack,196,5
5956,4293,Anthony Olson,152,7
5957,8975,Clarence Hill,165,8
5958,8447,Monroe Graves,190,5
5959,6474,Fred Turner,124,6
5960,4665,Terrance Callam,290,3
5961,5598,Scott Berdan,143,9
5962,1389,Joshua Bateman,164,1
5963,2565,Joseph Fann,243,1
5964,9784,Jennifer Uhrin,265,10
5965,2986,John Parizo,156,1
5966,7667,Ann Korn,238,8
5967,3471,Krysta Kinzer,197,2
5968,3732,Florence Williams,187,7
5969,7106,Geneva Vaughan,240,7
5970,3261,Alvin Mosher,286,2
5971,7300,Amy Kniffen,298,5
5972,4871,John Shaffer,140,3
5973,7437,Abraham Smith,101,1
5974,8361,Phillip Bekis,159,1
5975,2893,Elaine Mullen,239,6
5976,8798,Allyson Snow,215,2
5977,3741,Clarissa Swain,148,1
5978,3397,Benjamin Mcmillan,163,4
5979,4177,Virginia Tsai,114,7
5980,400,Margaret Selfe,229,5
5981,7900,Neal Suggs,229,7
5982,2713,Lesley Roberts,233,7
5983,7055,James Brett,161,2
5984,8178,Patricia Hobbs,132,6
5985,3616,Kelly Babcock,266,5
5986,8511,Roger Mickell,124,2
5987,4954,Basil Brown,219,8
5988,5950,Charles Gragg,275,3
5989,3052,Lakisha Peele,293,2
5990,3586,Marlene Cody,234,5
5991,1750,Curtis Oberpriller,166,7
5992,6948,Sylvia Palmer,147,10
5993,1318,William Chester,274,1
5994,9637,Alisha Haynes,275,8
5995,7330,Lydia Playford,213,10
5996,2765,George Burt,146,1
5997,7704,Frank Richmond,156,7
5998,7597,Rex Bray,276,6
5999,7270,Kenneth Mercer,277,6
6000,4435,Lydia Jones,245,9
6001,8187,Maurice Taylor,274,5
6002,7981,Kevin Atchley,251,6
6003,182,Christopher Flores,193,8
6004,5855,James Jensen,201,4
6005,9558,Grover Clemence,223,8
6006,1555,Shelba Nowicki,231,3
6007,6598,Jeffrey Samons,243,6
6008,2806,William Morgan,175,1
6009,6241,Stephen Breaux,122,8
6010,7507,Michele Moose,165,5
6011,7618,Bertha Headley,204,5
6012,6572,Terrence Harris,135,9
6013,9546,Carmen Micheau,300,2
6014,5089,Sarah Hayes,173,8
6015,596,Rosemary Doucette,150,1
6016,3968,Frederick Kreiman,288,3
6017,8093,Victor Bryant,275,9
6018,4671,Mabel Stoughton,210,7
6019,2632,Janet Greenlee,103,10
6020,9162,Shelby Hall,251,7
6021,2686,Andrea Woytowich,113,10
6022,8899,Ray Hansen,166,7
6023,8996,Charles Espitia,103,1
6024,1998,Lillian Byers,116,8
6025,2034,Paul Pettigrew,295,4
6026,8950,Yvonne Schaeffer,299,7
6027,4014,Antonia Mays,293,5
6028,5937,Kathleen Jones,114,6
6029,7790,Danny Perez,167,4
6030,5835,Katherine Green,256,8
6031,3338,Betty Dees,142,3
6032,8870,Shannon Rogers,225,2
6033,8889,Patrick Fincher,271,3
6034,5296,Juan Swinton,134,1
6035,5436,Charmaine Knight,261,1
6036,5374,Ronald Miner,206,5
6037,6040,Minnie Moore,203,4
6038,1805,Anthony Stewart,101,4
6039,1268,Myra Scott,110,10
6040,7646,Mary Dotolo,300,3
6041,4877,Sarah Castro,283,9
6042,7637,Shavon Bolte,261,4
6043,6412,Juan Douglas,258,2
6044,3472,Tomas Brown,232,5
6045,834,Charles Coone,157,6
6046,2127,Kaylee Dodson,260,2
6047,4715,Ethel Pleiman,111,1
6048,8736,Donald Robinson,181,9
6049,5793,Melvin Svenson,114,7
6050,2078,Ray Vines,250,10
6051,7027,Jessica Williams,186,6
6052,855,Yvette Welch,125,9
6053,2202,Bradley Ortiz,271,3
6054,8475,Felecia Burgener,180,5
6055,8903,Irene Barney,192,10
6056,3446,Barry Kirksey,107,4
6057,4092,Sherman Becker,283,3
6058,4221,Kellee Tesoriero,160,4
6059,6050,Scott Bludworth,188,8
6060,4033,Maggie Chapman,137,2
